well,model,true_peak_count,pred_peak_count,tp,fp,fn,precision,recall,f1,detection_rate,amplitude_mae,amplitude_rmse,amplitude_mape,max_amplitude_error,mean_timing_error,std_timing_error,max_timing_error,composite_score
岩溶水3,LSTM,2,3,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.14921919418017637,0.2078468145895669,0.04876776352343759,0.29390482036069443,0.5,0.5,1.0,0.8331871013568275
岩溶水3,Transformer,2,3,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.27642440247007016,0.27642440247007016,0.0903353683805593,0.27642440247007016,1.0,0.0,1.0,0.5997292384882673
岩溶水3,TCN,2,2,1,1,1,0.5,0.5,0.5,0.5,0.39878752789400096,0.39878752789400096,0.13032358183998502,0.39878752789400096,1.0,0.0,1.0,0.6496095381183898
岩溶水3,Stacking,2,4,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.3519037362701738,0.3519037362701738,0.11500198016672325,0.3519037362701738,0.0,0.0,0.0,0.6663220570340678
