well,model,true_peak_count,pred_peak_count,tp,fp,fn,precision,recall,f1,detection_rate,amplitude_mae,amplitude_rmse,amplitude_mape,max_amplitude_error,mean_timing_error,std_timing_error,max_timing_error,composite_score
孔隙水2,LSTM,3,4,3,1,0,0.75,1.0,0.8571428571428571,1.0,0.40797650831403115,0.4700793295947516,0.15537086510992354,0.6990194307331308,2.0,1.4142135623730951,4.0,0.7947727057224819
孔隙水2,Transformer,3,3,3,0,0,1.0,1.0,1.0,1.0,0.2670097590936204,0.3070234636339459,0.1017096586864132,0.4763366789534871,2.0,1.4142135623730951,4.0,0.8663618477209167
孔隙水2,TCN,3,4,3,1,0,0.75,1.0,0.8571428571428571,1.0,0.3179171971774508,0.34353211435387604,0.12106235439598292,0.5014127243879898,1.0,0.0,1.0,0.8282086806594035
孔隙水2,Stacking,3,3,3,0,0,1.0,1.0,1.0,1.0,0.3305803155468728,0.3993796580220161,0.12598359177830856,0.6386135233690879,0.6666666666666666,0.4714045207910317,1.0,0.9196225247815034
