split,aquifer_type,well,model,RMSE,MAE,R2,NSE
test,裂隙水,裂隙水3,LSTM,0.1107628508620648,0.08924305311643839,0.9131982721678399,0.9131982721678399
test,裂隙水,裂隙水3,Transformer,0.07778885265850259,0.061009093867433015,0.9571870797931157,0.9571870797931157
test,裂隙水,裂隙水3,TCN,0.15152089000072852,0.1263289554160669,0.8375629308956969,0.8375629308956969
test,裂隙水,裂隙水3,Stacking,0.09827219743448296,0.07530953943006034,0.9316715680816905,0.9316715680816905
future_holdout,裂隙水,裂隙水3,Persistence,0.5938434137043144,0.5369999999999957,-0.3540725849630888,-0.3540725849630888
future_holdout,裂隙水,裂隙水3,LSTM,0.14448105327735758,0.13259388664888075,0.9198469864892613,0.9198469864892613
future_holdout,裂隙水,裂隙水3,Transformer,0.4134277378047066,0.3453531798035518,0.34370774478371235,0.34370774478371235
future_holdout,裂隙水,裂隙水3,TCN,0.20433557716777223,0.19326559265686097,0.8396806162352273,0.8396806162352273
future_holdout,裂隙水,裂隙水3,Stacking,0.2709209229830135,0.20736532875907773,0.7181726414965162,0.7181726414965162
test,岩溶水,岩溶水1,Persistence,0.7732989923244417,0.2858641666666671,0.9175805545405056,0.9175805545405056
test,岩溶水,岩溶水1,LSTM,0.7712865572454195,0.2658393896149406,0.9180089734644525,0.9180089734644525
test,岩溶水,岩溶水1,Transformer,0.7727775933722304,0.39177205091196804,0.9176916601425058,0.9176916601425058
test,岩溶水,岩溶水1,TCN,0.7505489010262936,0.3050996665233986,0.9223587021540581,0.9223587021540581
test,岩溶水,岩溶水1,Stacking,0.7799290364015644,0.3114381713767382,0.9161612145666699,0.9161612145666699
future_holdout,岩溶水,岩溶水1,Persistence,1.1213895134683076,1.0412683333333443,-6.257345987608038,-6.257345987608038
future_holdout,岩溶水,岩溶水1,LSTM,0.8634156772842034,0.8108904163636491,-3.302339790246167,-3.302339790246167
future_holdout,岩溶水,岩溶水1,Transformer,1.0491280785049752,0.9924906947032317,-5.352166427105129,-5.352166427105129
future_holdout,岩溶水,岩溶水1,TCN,0.34122477629911924,0.29351358917548775,0.32803606821877174,0.32803606821877174
future_holdout,岩溶水,岩溶水1,Stacking,0.7984950041303123,0.5569916171684819,-2.6796732334126614,-2.6796732334126614
test,岩溶水,岩溶水2,Persistence,0.18173945413008563,0.0952054166666708,0.6856792518981752,0.6856792518981752
test,岩溶水,岩溶水2,LSTM,0.16354879452498405,0.08702938471007306,0.7454522247214144,0.7454522247214144
test,岩溶水,岩溶水2,Transformer,0.16171611164182306,0.08055651908380668,0.7511250465433689,0.7511250465433689
test,岩溶水,岩溶水2,TCN,0.1693439111465297,0.09997138499658338,0.7270935608636973,0.7270935608636973
test,岩溶水,岩溶水2,Stacking,0.17411388013537762,0.09747718558198433,0.7115029353771349,0.7115029353771349
future_holdout,岩溶水,岩溶水2,Persistence,0.20046676352120626,0.18774366666666728,-2.3512907921855923,-2.3512907921855923
future_holdout,岩溶水,岩溶水2,LSTM,0.11565883497190711,0.0930045424663433,-0.11553957573043871,-0.11553957573043871
future_holdout,岩溶水,岩溶水2,Transformer,0.06962541025709569,0.05435184064186084,0.5957380281975553,0.5957380281975553
future_holdout,岩溶水,岩溶水2,TCN,0.10501557283788424,0.08850532168460176,0.08032418269847275,0.08032418269847275
future_holdout,岩溶水,岩溶水2,Stacking,0.06859545574330392,0.05501178473416151,0.6076098948655059,0.6076098948655059
test,岩溶水,岩溶水3,Persistence,0.0860422862366698,0.04488925000000042,0.8950006214091873,0.8950006214091873
test,岩溶水,岩溶水3,LSTM,0.056948507118592596,0.03373847868934708,0.9540032090732465,0.9540032090732465
test,岩溶水,岩溶水3,Transformer,0.05671547930687056,0.03376217433173991,0.9543788678034658,0.9543788678034658
test,岩溶水,岩溶水3,TCN,0.0732738228556695,0.0522506805647699,0.9238516414421335,0.9238516414421335
test,岩溶水,岩溶水3,Stacking,0.06347552710911795,0.03933676974452804,0.9428553630723902,0.9428553630723902
future_holdout,岩溶水,岩溶水3,Persistence,0.7100971680176585,0.6643186666666907,-7.014119981943349,-7.014119981943349
future_holdout,岩溶水,岩溶水3,LSTM,0.18856988375382633,0.17735471453577437,0.4348484207000156,0.4348484207000156
future_holdout,岩溶水,岩溶水3,Transformer,0.245890435982995,0.23500508222926442,0.03904388915308976,0.03904388915308976
future_holdout,岩溶水,岩溶水3,TCN,0.23641168635237084,0.22893726847072837,0.11170307110353728,0.11170307110353728
future_holdout,岩溶水,岩溶水3,Stacking,0.13210000000903388,0.12101556333765112,0.7226514407600982,0.7226514407600982
test,孔隙水,孔隙水1,Persistence,0.05397144306637238,0.03575000000000029,0.9640465725712745,0.9640465725712745
test,孔隙水,孔隙水1,LSTM,0.07289921115310309,0.04888924912178491,0.9344069395025265,0.9344069395025265
test,孔隙水,孔隙水1,Transformer,0.06390291231826004,0.039239450151183304,0.949597330381578,0.949597330381578
test,孔隙水,孔隙水1,TCN,0.06867918824081018,0.04688256495488273,0.9417812945682715,0.9417812945682715
test,孔隙水,孔隙水1,Stacking,0.06736767931448401,0.04411207024680799,0.9439835720337381,0.9439835720337381
future_holdout,孔隙水,孔隙水1,Persistence,0.13688498822003572,0.10549999999999689,-0.24948829420902108,-0.24948829420902108
future_holdout,孔隙水,孔隙水1,LSTM,0.1380617525943931,0.11948399336866658,-0.27106368316969687,-0.27106368316969687
future_holdout,孔隙水,孔隙水1,Transformer,0.17419919356266259,0.13737638406668254,-1.0235448112824463,-1.0235448112824463
future_holdout,孔隙水,孔隙水1,TCN,0.08322564655490752,0.07504416167332456,0.5381138907952854,0.5381138907952854
future_holdout,孔隙水,孔隙水1,Stacking,0.10131283145576235,0.09073706559652236,0.31553782652754325,0.31553782652754325
test,孔隙水,孔隙水2,Persistence,0.3105324728054527,0.21208333333333657,0.8935779249167205,0.8935779249167205
test,孔隙水,孔隙水2,LSTM,0.30449199981982733,0.23210148241480416,0.8976778981663857,0.8976778981663857
test,孔隙水,孔隙水2,Transformer,0.31243442765103857,0.2381099040672974,0.8922703010042485,0.8922703010042485
test,孔隙水,孔隙水2,TCN,0.33909441902303644,0.24443444189643582,0.8731007768260508,0.8731007768260508
test,孔隙水,孔隙水2,Stacking,0.33152747575573505,0.26439152256446335,0.8787011360616214,0.8787011360616214
future_holdout,孔隙水,孔隙水2,Persistence,0.7443307956368213,0.7016666666666747,-0.08648274103878228,-0.08648274103878228
future_holdout,孔隙水,孔隙水2,LSTM,0.4134058079080319,0.3834062982196353,0.6648463110592189,0.6648463110592189
future_holdout,孔隙水,孔隙水2,Transformer,0.39233732257029275,0.32365152799917307,0.6981368466517364,0.6981368466517364
future_holdout,孔隙水,孔隙水2,TCN,0.4604490378137767,0.3712026655161632,0.5842291895456602,0.5842291895456602
future_holdout,孔隙水,孔隙水2,Stacking,0.3825107479324103,0.31628049025262045,0.713068557443411,0.713068557443411
test,孔隙水,孔隙水3,Persistence,0.12335585379975594,0.07233333333333339,0.9658867808535788,0.9658867808535788
test,孔隙水,孔隙水3,LSTM,0.11898423135735847,0.06866042023151368,0.9682618216831884,0.9682618216831884
test,孔隙水,孔隙水3,Transformer,0.11752446482179407,0.08218835425129829,0.9690358087333598,0.9690358087333598
test,孔隙水,孔隙水3,TCN,0.15059679585972002,0.103321762985991,0.949156593485838,0.949156593485838
test,孔隙水,孔隙水3,Stacking,0.11995971934767193,0.07790344243738083,0.9677392797543027,0.9677392797543027
future_holdout,孔隙水,孔隙水3,Persistence,0.2687874004983663,0.23533333333333814,-3.2838507352554567,-3.2838507352554567
future_holdout,孔隙水,孔隙水3,LSTM,0.16497898470438385,0.1251320751994451,-0.6138893990591947,-0.6138893990591947
future_holdout,孔隙水,孔隙水3,Transformer,0.07152572804465485,0.05920846673986233,0.6966520321584571,0.6966520321584571
future_holdout,孔隙水,孔隙水3,TCN,0.09372968177249368,0.07658506737326576,0.47908027719288326,0.47908027719288326
future_holdout,孔隙水,孔隙水3,Stacking,0.10007231485783445,0.08477508995049685,0.406194237804717,0.406194237804717
