well,model,true_peak_count,pred_peak_count,tp,fp,fn,precision,recall,f1,detection_rate,amplitude_mae,amplitude_rmse,amplitude_mape,max_amplitude_error,mean_timing_error,std_timing_error,max_timing_error,composite_score
裂隙水2,LSTM,3,3,3,0,0,1.0,1.0,1.0,1.0,0.03835337846034766,0.0464168850994987,0.027407855003511557,0.07532748007261603,0.6666666666666666,0.9428090415820634,2.0,0.9199177989645301
裂隙水2,Transformer,3,3,3,0,0,1.0,1.0,1.0,1.0,0.04366114635682076,0.044008109532479266,0.03122072036142889,0.04847122791218794,0.3333333333333333,0.4714045207910317,1.0,0.9499063670717903
裂隙水2,TCN,3,2,2,0,1,1.0,0.6666666666666666,0.8,0.6666666666666666,0.04762610657336097,0.050250880428385596,0.03407862816139106,0.06365436151551762,0.5,0.5,1.0,0.833231132277567
裂隙水2,Stacking,3,3,3,0,0,1.0,1.0,1.0,1.0,0.05411179232832334,0.07066775475671577,0.03865876019767506,0.11662758344587587,0.6666666666666666,0.4714045207910317,1.0,0.9198840685370732
