Date,TASMAX,TAS,TASMIN,Humidity,Precipitation,GWL
1988-02-15,6.900000102818012,2.614285753241607,-3.200000047683716,79.11428689318043,4.199999988079071,35.72
1988-02-22,7.000000104308128,2.514285751751491,-1.700000025331974,85.67142984803233,28.200000435113907,35.75
1988-02-29,5.000000074505806,0.9571428714053972,-1.100000016391277,91.61428707944496,32.49999976158142,35.75
1988-03-07,6.000000089406967,0.7571428684251648,-2.7000000402331352,86.2000012844801,10.70000022649765,35.87
1988-03-14,5.900000087916851,0.6000000089406967,-3.000000044703484,81.74285836092064,22.99999989569187,35.83
1988-03-21,10.000000149011612,2.871428614216192,-4.400000065565109,78.48571545524257,17.19999984651804,35.78
1988-03-28,10.500000156462193,4.800000071525574,-0.9000000134110451,83.55714410224131,10.1000003144145,35.745
1988-04-04,12.90000019222498,7.000000104308128,0.5000000074505806,76.64285828492471,4.700000047683716,35.71
1988-04-11,18.100000269711018,7.557142969753061,-1.5000000223517418,65.67142955000911,0.3000000119209289,35.68
1988-04-18,22.600000336766243,9.857143004025732,-1.600000023841858,53.91428651767118,0.4000000059604645,35.63
1988-04-25,25.100000374019142,8.614285842648574,-3.200000047683716,60.885715192982126,1.8000000417232511,35.58
1988-05-02,23.600000351667404,11.757143032337938,-2.1000000312924385,49.90000074356794,0.7999999895691872,35.53
1988-05-09,21.80000032484532,13.90000020712614,5.700000084936619,60.8000009059906,1.0999999791383743,35.45
1988-05-16,25.80000038444996,16.28571452839034,5.900000087916851,48.84285787067243,0.0,35.33
1988-05-23,24.600000366568565,12.857143048729217,3.200000047683716,62.61428664731128,0.1000000014901161,35.28
1988-05-30,28.300000421702865,19.54285743406841,7.500000111758709,59.95714375057391,5.900000192224979,35.25
1988-06-06,20.30000030249357,14.61428593205554,9.400000140070915,75.4571439815419,24.099999383091927,35.23
1988-06-13,23.600000351667404,15.385714514979297,5.500000081956387,80.40000119805336,23.300000071525574,35.22
1988-06-20,24.100000359117985,16.671428819852217,6.800000101327896,61.24285805544683,0.2000000029802322,35.2
1988-06-27,21.300000317394733,15.500000230968,9.900000147521496,81.45714407094887,8.500000178813934,35.175
1988-07-04,28.80000042915344,18.92857171062912,11.900000177323818,74.24285824916193,21.79999989271164,35.15
1988-07-11,28.80000042915344,18.714285993150305,10.500000156462193,68.60000102221966,21.799999594688416,35.07
1988-07-18,24.00000035762787,16.91428596632821,10.80000016093254,72.45714393683842,22.600000143051147,35.02
1988-07-25,30.00000044703484,20.071428870516165,12.4000001847744,71.07142963047538,12.600000001490116,34.97
1988-08-01,28.80000042915344,18.05714312621525,9.900000147521496,61.41428662942989,2.200000047683716,34.98
1988-08-08,26.80000039935112,16.728571677846567,7.200000107288361,71.21428677546126,6.000000216066837,34.95
1988-08-15,29.300000436604023,20.785714595445565,10.500000156462193,61.45714377292565,0.4000000059604645,34.93
1988-08-22,29.000000432133675,17.400000259280205,9.400000140070915,65.40000097453594,1.5000000149011612,34.92
1988-08-29,26.700000397861004,15.985714523919992,10.000000149011612,75.2285725495645,12.199999906122684,34.88
1988-09-05,25.100000374019142,15.585714517959527,6.900000102818012,73.58571538222688,9.899999797344208,34.85
1988-09-12,23.000000342726707,14.171428782599312,6.200000092387199,75.17142969157014,2.999999910593033,34.83
1988-09-19,17.80000026524067,12.800000190734863,6.500000096857548,83.02857266579356,9.000000104308128,34.81
1988-09-26,20.10000029951334,13.514285915664264,8.50000012665987,76.45714399644307,7.599999859929085,34.805
1988-10-03,22.500000335276127,12.514285900763102,3.200000047683716,70.5714296230248,1.6000000536441803,34.8
1988-10-10,19.30000028759241,11.628571601850648,4.700000070035458,73.70000109821558,12.199999928474426,34.8
1988-10-17,18.100000269711018,11.928571606320997,2.200000032782554,87.45714416035584,2.3999999836087227,34.79
1988-10-24,13.600000202655792,9.557142999555383,6.000000089406967,80.42857262705054,0.3000000044703483,34.78
1988-10-31,17.80000026524067,5.657142941440855,-2.7000000402331352,71.24285820445844,1.7999999821186066,34.8
1988-11-07,8.50000012665987,2.0428571732980862,-5.900000087916851,78.10000116378069,8.0,34.84
1988-11-14,12.300000183284284,4.628571497542517,-5.200000077486038,82.44285837135145,9.700000144541264,34.83
1988-11-21,10.400000154972076,2.714285754731723,-6.000000089406967,90.10000134259462,3.700000002980232,34.81
1988-11-28,8.300000123679638,3.257142905678068,-11.500000171363354,85.61428699003798,10.10000017285347,34.88
1988-12-05,7.800000116229057,-0.2000000029802322,-5.000000074505806,80.44285834154913,18.80000014603138,34.9
1988-12-12,9.500000141561031,4.328571493072169,-2.7000000402331352,87.58571559084314,13.399999991059303,35.03
1988-12-19,6.500000096857548,1.4428571643573898,-7.500000111758709,84.5142869736467,22.899999395012856,35.11
1988-12-26,9.500000141561031,5.428571509463446,-4.200000062584877,83.94285839370319,11.299999840557575,35.16
1989-01-02,9.600000143051147,5.68571437043803,-0.4000000059604645,88.74285846522876,2.200000025331974,35.21
1989-01-09,10.000000149011612,3.371428621666772,-3.000000044703484,90.1285727715918,5.800000041723251,35.23
1989-01-16,9.500000141561031,5.4000000804662704,-0.5000000074505806,84.47142983015094,1.800000049173832,35.22
1989-01-23,8.00000011920929,3.142857189689364,-3.400000050663948,86.70000129193068,0.0,35.2
1989-01-30,7.300000108778477,0.800000011920929,-4.700000070035458,84.17142982568059,0.2000000029802322,35.23
1989-02-06,10.000000149011612,3.328571478171008,-1.80000002682209,88.00000131130219,4.199999943375588,35.22
1989-02-13,10.900000162422655,3.985714345106057,-2.7000000402331352,83.32857267026391,4.700000047683716,35.25
1989-02-20,13.300000198185444,4.985714360007218,-1.5000000223517418,82.65714408883026,24.69999986886978,35.25
1989-02-27,11.10000016540289,4.400000065565109,-2.500000037252903,80.9428583489997,4.600000023841858,35.24
1989-03-06,16.00000023841858,5.485714367457798,0.1000000014901161,85.74285842052528,15.500000193715096,35.29
1989-03-13,15.300000227987766,7.385714395770004,1.100000016391277,75.4571439815419,3.700000002980232,35.28
1989-03-20,15.600000232458116,5.971428660409791,-1.0000000149011612,71.67142963941608,9.900000154972076,35.29
1989-03-27,16.00000023841858,6.642857241843428,0.4000000059604645,71.58571535242456,8.400000110268593,35.28
1989-04-03,21.60000032186508,7.328571537775653,-4.400000065565109,66.67142956491027,0.3000000119209289,35.27
1989-04-10,14.40000021457672,7.385714395770006,-0.800000011920929,68.91428674118859,7.0,35.26
1989-04-17,24.300000362098217,13.228571625692505,3.700000055134296,64.17142952765737,0.0,35.25
1989-04-24,17.30000025779009,7.442857253764357,-2.1000000312924385,76.31428685145718,21.300000071525574,35.25
1989-05-01,21.300000317394733,8.957142990614686,2.200000032782554,70.35714390554598,5.400000192224979,35.2
1989-05-08,21.300000317394733,11.857143033828054,2.3000000342726707,67.61428672181708,2.0,35.19
1989-05-15,22.30000033229589,12.942857335720744,3.500000052154064,66.18571527195829,7.299999952316284,35.16
1989-05-22,26.50000039488077,16.814285964838096,5.200000077486038,51.45714362391404,0.0,35.12
