well,model,true_peak_count,pred_peak_count,tp,fp,fn,precision,recall,f1,detection_rate,amplitude_mae,amplitude_rmse,amplitude_mape,max_amplitude_error,mean_timing_error,std_timing_error,max_timing_error,composite_score
孔隙水1,LSTM,1,3,1,2,0,0.3333333333333333,1.0,0.5,1.0,0.11184753318316609,0.11184753318316609,0.1033997718250588,0.11184753318316609,0.0,0.0,0.0,0.7496901210986018
孔隙水1,Transformer,1,3,1,2,0,0.3333333333333333,1.0,0.5,1.0,0.12260859370589117,0.12260859370589117,0.11334805741507918,0.12260859370589117,1.0,0.0,1.0,0.6496603408248317
孔隙水1,TCN,1,2,1,1,0,0.5,1.0,0.6666666666666666,1.0,0.21350714118048586,0.21350714118048586,0.19738110490938882,0.21350714118048586,0.0,0.0,0.0,0.8327423564952179
孔隙水1,Stacking,1,3,1,2,0,0.3333333333333333,1.0,0.5,1.0,0.14133125208282138,0.14133125208282138,0.1306566072689483,0.14133125208282138,1.0,0.0,1.0,0.6496085416443994
