Date,TASMAX,TAS,Precipitation,GWL
2000-01-03,6.866666768987973,5.300000078976154,10.199999868869781,20.54
2000-01-10,6.028571518404143,3.7714286276272366,10.599999815225601,20.62
2000-01-17,3.9142857726131166,2.728571469230311,0.4000000059604644,20.66
2000-01-24,2.9428571867091313,-0.04285714349576405,5.3000000193715096,20.68
2000-01-31,5.6571429414408545,4.000000059604645,43.299999721348286,20.66
2000-02-07,8.014285833707877,6.34285723737308,17.29999978840351,20.68
2000-02-14,6.800000101327896,4.4714286380580495,31.09999978542328,20.7
2000-02-21,4.571428639548166,1.700000025331974,16.999999918043613,20.72
2000-02-28,7.428571539265769,4.3142857785735815,8.700000047683716,20.7
2000-03-06,6.41428580986602,3.7571429131286487,34.99999976158142,20.72
2000-03-13,7.7428572582347055,5.642857226942267,23.99999988079071,20.79
2000-03-20,6.98571438980954,4.114285775593349,11.60000005364418,20.81
2000-03-27,9.08571442110198,5.200000077486038,15.899999767541885,20.83
2000-04-03,8.314285838178225,5.342857222471919,4.200000144541264,20.8020070380064
2000-04-10,9.94285729101726,5.4000000804662704,0.800000011920929,20.8117266090633
2000-04-17,10.3714287259749,6.500000096857548,9.199999786913395,20.753409182722
2000-04-24,16.15714309790305,11.628571601850647,30.099999606609344,20.685372185324
2000-05-01,18.700000278651714,13.98571449411767,0.0,20.6270547589827
2000-05-08,18.328571701688425,12.942857335720744,0.3000000119209289,20.5590177615847
2000-05-15,21.74285746685096,14.828571649534362,0.0,20.4909807641866
2000-05-22,18.685714564153127,12.771428761737686,9.399999737739563,20.4326633378454
2000-05-29,17.014285967818328,12.428571613771576,21.80000014603138,20.384065482561
2000-06-05,17.200000256299973,12.885714477726392,10.900000214576721,20.3257480562198
2000-06-12,20.042857441518986,15.171428797500473,13.800000429153444,20.2868697719923
2000-06-19,21.700000323355198,15.42857165847506,2.0,20.238271916708
2000-06-26,22.085714614817075,16.942857395325387,32.09999896585941,20.1896740614236
2000-07-03,16.528571674866335,13.071428766208035,3.5999999046325684,20.1507957771962
2000-07-10,18.80000028014183,14.728571648044246,22.00000035762787,20.160515348253
2000-07-17,18.37142884518419,14.242857355092253,9.19999972730875,20.1216370640256
2000-07-24,19.81428600954158,15.471428801970822,9.199999816715717,20.1021979219118
2000-07-31,19.72857172255005,15.77142880644117,13.300000086426735,20.0827587797981
2000-08-07,21.371428889887675,16.400000244379044,31.299999773502353,20.1216370640256
2000-08-14,21.414286033383437,16.257143099393165,6.40000019222498,20.0827587797981
2000-08-21,21.342857460890496,16.614285961857863,13.400000274181366,20.0633196376843
2000-08-28,20.342857445989335,15.55714308896235,3.7999999076128006,20.0536000666275
2000-09-04,18.67142884965454,13.914285921624728,25.200000196695328,20.0244413534569
2000-09-11,17.857143123235023,14.085714495607785,13.199999958276749,20.0
2000-09-18,16.528571674866335,14.47142878706966,31.000000670552254,20.01
2000-09-25,15.34285737148353,11.842857319329466,1.0,20.01
2000-10-02,18.185714556702546,14.371428785579544,36.10000002384186,19.99
2000-10-09,14.414285929075309,10.985714449414186,7.999999970197678,20.0
2000-10-16,14.528571645064014,10.928571591419834,7.499999955296516,19.98
2000-10-23,13.800000205636024,11.228571595890182,4.400000095367432,19.97
2000-10-30,12.714285903743335,10.342857296977725,35.299999713897705,19.98
2000-11-06,9.542857285056796,7.485714397260121,10.199999868869781,20.0
2000-11-13,9.671428715544087,8.014285833707877,7.8999999538064,20.0
2000-11-20,7.800000116229057,6.228571521384375,10.099999859929085,20.0
2000-11-27,7.428571539265769,5.628571512443679,0.8000000268220901,19.99
2000-12-04,10.628571586949485,8.14285726419517,7.199999921023846,19.98
2000-12-11,9.971428720014435,7.942857261214938,23.399999886751175,19.98
2000-12-18,8.185714407690934,6.214285806885788,19.600000105798244,20.06
2000-12-25,0.4714285784534046,-1.2857143048729216,0.5,20.07
2001-01-01,1.0428571583969253,-0.1285714304872921,11.100000359117985,20.06
2001-01-08,5.957142945911203,4.400000065565109,11.100000157952309,20.09
2001-01-15,1.771428597824914,-0.6714285814336368,0.700000025331974,20.09
2001-01-22,-0.22857143197740828,-1.4000000208616257,0.800000011920929,20.07
2001-01-29,4.800000071525574,3.0285714737006595,15.400000095367432,20.06
2001-02-05,0.6714285814336368,-1.685714310833386,18.199999406933784,20.07
2001-02-12,8.814285845628806,5.471428652959211,19.100000001490116,20.16
2001-02-19,5.942857231412615,3.0000000447034836,0.3000000119209289,20.17
2001-02-26,2.742857183728899,-0.042857143495763986,17.600000239908695,20.18
2001-03-05,2.0857143167938506,-0.6428571524364608,2.0000000074505806,20.18
2001-03-12,8.942857276116099,5.6571429414408545,12.200000301003456,20.18
2001-03-19,5.471428652959211,2.414285750261375,38.00000035762787,20.18
2001-03-26,1.9000000283122063,-0.35714286246470045,2.400000095367432,20.22
2001-04-02,9.771428717034203,5.928571516914027,12.200000256299973,20.26
2001-04-09,12.10000018030405,7.500000111758709,16.399999856948853,20.29
2001-04-16,6.728571528834956,3.9000000581145287,10.900000043213367,20.31
2001-04-23,7.71428582923753,4.171428633587701,10.300000011920929,20.33
2001-04-30,13.514285915664264,9.100000135600567,30.49999976158142,20.35
2001-05-07,14.12857163910355,9.714285859039851,14.599999904632568,20.37
2001-05-14,19.628571721059934,13.714285918644496,0.1000000014901161,20.37
2001-05-21,16.314285957387515,11.571428743856293,13.200000062584877,20.35
2001-05-28,18.900000281631947,13.071428766208035,6.599999904632568,20.33
2001-06-04,15.100000225007534,11.857143033828054,22.799999594688416,20.3
2001-06-11,15.900000236928463,11.628571601850647,5.3000000566244125,20.28
2001-06-18,17.45714311727456,12.857143048729215,18.300000190734863,20.26
2001-06-25,18.314285987189837,13.742857347641673,3.100000023841858,20.24
2001-07-02,22.357143190290248,17.471428831773146,21.799999713897705,20.2
2001-07-09,24.185714646109513,20.085714585014752,10.299999818205833,20.16
2001-07-16,19.14285742810794,15.285714513489179,34.00000062584877,20.16
2001-07-23,21.8142860393439,17.242857399795735,4.699999928474426,20.12
2001-07-30,24.85714322754315,19.357143145586765,5.800000101327896,20.09
2001-08-06,21.071428885417326,16.242857384894574,35.59999942779541,20.06
2001-08-13,18.80000028014183,15.41428594397647,34.700000524520874,20.06
2001-08-20,25.21428609000785,19.97142886902605,3.100000023841858,20.03
2001-08-27,24.92857180003609,19.371428860085352,34.99999976158142,20.0
2001-09-03,18.857143138136184,15.05714308151177,21.700000800192356,20.0
2001-09-10,16.50000024586916,12.942857335720744,55.80000042915344,20.01
2001-09-17,15.55714308896235,11.971428749816758,19.600000023841858,20.03
2001-09-24,14.300000213086605,11.88571446282523,54.199998795986176,20.09
2001-10-01,15.114285939506122,12.571428758757454,21.600000239908695,20.17
2001-10-08,16.58571453286069,13.628571631652969,11.200000002980232,20.21
2001-10-15,17.95714312472514,14.385714500078134,7.300000049173832,20.205
2001-10-22,14.314285927585193,11.657143030847822,0.0,20.2
2001-10-29,12.68571447474616,10.3714287259749,9.799999870359898,20.19
2001-11-05,12.214285896292754,9.94285729101726,22.300000250339508,20.19
2001-11-12,7.471428682761533,5.04285721800157,28.30000038444996,20.24
2001-11-19,8.171428693192345,4.54285721055099,1.0000000298023224,20.25
2001-11-26,6.70000009983778,4.071428632097585,22.90000031143427,20.26
2001-12-03,4.942857216511454,3.0857143316950117,13.199999921023846,20.29
2001-12-10,4.500000067055225,2.357142892267023,8.599999956786633,20.3
2001-12-17,2.7857143272246634,0.5142857219491687,0.3000000044703483,20.3
2001-12-24,2.485714322754315,-0.20000000298023224,37.200000025331974,20.31
2001-12-31,1.5714285948446818,-0.8714285844138693,20.300000309944153,20.37
2002-01-07,2.3285714632698467,-0.842857155416693,2.3000000044703484,20.38
2002-01-14,1.642857167337622,0.5285714364477566,2.200000047683716,20.38
2002-01-21,5.157142933990274,3.7000000551342964,17.59999978542328,20.38
2002-01-28,8.957142990614686,6.914285817316601,55.499999940395355,20.44
2002-02-04,11.914285891822406,8.928571561617511,17.199999645352364,20.5
2002-02-11,9.614285857549735,7.8714286887219975,57.299999594688416,20.54
2002-02-18,6.500000096857548,2.4428571792585507,6.699999809265137,20.65
2002-02-25,4.6000000685453415,1.5714285948446818,51.799999475479126,20.74
2002-03-04,6.714285814336368,3.8428572001201764,30.500000178813934,20.86
2002-03-11,8.928571561617511,6.485714382358959,20.900000765919685,20.94
2002-03-18,8.085714406200818,5.4000000804662704,10.799999713897705,20.95
2002-03-25,6.785714386829308,3.285714334675244,5.399999916553497,20.95
2002-04-01,12.10000018030405,5.828571515423911,0.0,20.9
2002-04-08,10.900000162422657,6.228571521384375,0.0,20.83
2002-04-15,8.800000131130219,6.214285806885788,8.500000238418579,20.78
2002-04-22,11.157143023397241,7.428571539265769,11.899999633431435,20.73
2002-04-29,12.857143048729215,9.328571567577976,21.700000442564487,20.67
2002-05-06,12.45714304276875,9.857143004025732,18.699999630451202,20.64
2002-05-13,16.41428595887763,12.085714465805463,13.600000023841858,20.58
2002-05-20,18.14285741320678,13.75714306214026,8.700000166893005,20.52
2002-05-27,19.985714583524636,15.528571659965175,10.30000002682209,20.48
2002-06-03,19.01428599762065,14.457143072571073,3.500000074505806,20.43
2002-06-10,21.05714317091874,17.271428828792914,11.399999752640724,20.38
2002-06-17,20.01428601252181,15.757143091942583,11.600000016391277,20.35
2002-06-24,21.571428892867907,17.485714546271733,19.799999609589577,20.3
2002-07-01,17.78571455074208,13.957143065120492,57.99999976158142,20.27
2002-07-08,19.314286002091,15.471428801970822,20.200000055134296,20.27
2002-07-15,23.585714637168817,18.100000269711018,30.89999959617853,20.24
2002-07-22,18.857143138136184,16.457143102373397,161.49999856948853,20.43
2002-07-29,22.371428904788836,17.742857407246316,8.100000023841858,20.49
2002-08-05,23.85714321264199,19.714286008051463,65.19999919086695,20.49
2002-08-12,22.814286054245063,19.08571457011359,35.90000043064356,20.54
2002-08-19,24.87142894204174,20.057143156017577,0.0,20.53
2002-08-26,25.885714671441487,20.75714316644839,3.7000001221895222,20.49
2002-09-02,22.871428912239416,18.100000269711018,0.800000011920929,20.46
2002-09-09,23.05714320072106,18.01428598271949,0.0,20.42
2002-09-16,20.785714595445565,16.12857166890587,2.1000000536441803,20.38
2002-09-23,16.728571677846567,12.942857335720744,17.099999822676182,20.35
2002-09-30,15.500000230967999,11.728571603340763,6.899999976158142,20.33
2002-10-07,15.157143083001886,11.042857307408537,16.50000023841858,20.3
2002-10-14,8.35714298167399,6.314285808375904,3.5000000670552254,20.27
2002-10-21,8.814285845628806,6.085714376398495,39.100001484155655,20.26
2002-10-28,11.728571603340763,8.50000012665987,46.69999933242798,20.3
2002-11-04,7.385714395770004,5.157142933990274,18.30000028759241,20.33
2002-11-11,4.628571497542517,2.471428608255727,27.400000393390656,20.36
2002-11-18,8.57142869915281,7.042857247803893,34.8999999538064,20.39
2002-11-25,4.928571502012866,3.1428571896893636,10.200000204145908,20.42
2002-12-02,6.514285811356136,5.357142936970506,11.399999961256981,20.42
2002-12-09,3.7142857696328844,1.7428571688277381,2.9999998956918716,20.41
2002-12-16,-0.9285714424082211,-2.571428609745843,1.2999999523162842,20.39
2002-12-23,0.38571429146187647,-1.2285714468785696,0.2000000029802322,20.36
2002-12-30,2.9571429012077197,1.4428571643573898,29.999999813735485,20.38
2003-01-06,-0.814285726419517,-3.642857197139944,20.299999870359898,20.39
2003-01-13,-1.2142857323799814,-4.185714348086289,8.499999858438969,20.35
2003-01-20,6.485714382358959,4.957142931010042,8.999999858438969,20.47
2003-01-27,6.157142948891435,4.714285784534046,12.299999885261059,20.47
2003-02-03,1.4285714498588018,-0.7714285829237529,11.899999916553497,20.47
2003-02-10,1.5428571658475059,-0.3428571479661124,4.900000095367432,20.43
2003-02-17,0.5571428654449326,-2.6857143257345473,0.0,20.39
2003-02-24,1.9000000283122063,-0.9857143004025729,0.0,20.37
2003-03-03,2.9857143302048956,0.21428571747882028,1.0000000149011612,20.34
2003-03-10,6.671428670840604,4.228571491582053,11.899999916553497,20.33
2003-03-17,8.514285841158458,3.6857143406357085,7.400000214576721,20.32
2003-03-24,9.828571575028556,4.0857143465961725,0.0,20.29
2003-03-31,12.557143044258867,6.214285806885788,0.0,20.27
2003-04-07,8.257142980183874,4.242857206080641,6.800000190734863,20.25
2003-04-14,8.771428702133042,4.157142919089113,4.400000050663948,20.23
2003-04-21,14.742857362542834,9.44285728356668,0.5000000074505806,20.2
2003-04-28,16.07142881091152,10.857143018926893,19.299999952316284,20.18
2003-05-05,17.628571691257612,12.614285902253219,34.70000000298023,20.16
2003-05-12,16.957143109823978,11.52857160036053,7.699999809265137,20.16
2003-05-19,14.857143078531537,10.428571583969253,29.3999994546175,20.14
2003-05-26,17.385714544781617,13.085714480706624,26.600000619888306,20.15
2003-06-02,21.371428889887675,16.04285738191434,0.1000000014901161,20.14
2003-06-09,23.928571785134928,18.21428598569972,30.600000098347664,20.11
2003-06-16,20.357143160487926,15.714285948446818,0.4000000059604645,20.1
2003-06-23,20.457143161978042,15.857143093432699,15.400000169873238,20.08
2003-06-30,21.11428602891309,16.28571452839034,8.099999882280827,20.06
2003-07-07,20.000000298023224,16.028571667415754,19.60000029206276,20.03
2003-07-14,22.7714289107493,17.257143114294326,3.3999999538064003,20.01
2003-07-21,26.757143255855357,21.52857174937214,1.6000000312924385,19.98
2003-07-28,25.1571432320135,19.771428866045817,9.300000131130219,19.96
2003-08-04,26.185714675911836,20.81428602444274,0.1000000014901161,19.94
2003-08-11,28.128571847719805,21.571428892867907,0.0,19.91
2003-08-18,24.41428607808692,19.042857426617825,3.900000013411045,19.89
2003-08-25,22.54285747877189,17.65714312025479,0.1000000014901161,19.87
2003-09-01,17.50000026077032,13.771428776638848,27.799999453127384,19.87
2003-09-08,20.214286015502044,15.70000023394823,6.6999999433755875,19.87
2003-09-15,19.157143142606532,14.000000208616257,6.89999982714653,19.87
2003-09-22,23.500000350177288,17.414285973778792,1.7999999523162842,19.86
2003-09-29,16.41428595887763,11.328571597380298,30.200000762939453,19.85
2003-10-06,14.042857352112021,9.128571564597744,24.400000631809235,19.85
2003-10-13,12.728571618241924,9.07142870660339,25.19999998807907,19.86
2003-10-20,10.328571582479137,5.014285789004394,2.5000000596046448,19.87
2003-10-27,6.157142948891435,2.7857143272246634,9.900000311434269,19.87
2003-11-03,9.314285853079387,6.671428670840604,15.200000122189522,19.87
2003-11-10,8.585714413651399,5.928571516914027,0.1000000014901161,19.87
2003-11-17,7.114285820296833,4.871428644018514,4.899999916553497,19.87
2003-11-24,10.685714444943837,8.914285847118922,37.50000014901161,19.87
2003-12-01,8.228571551186699,6.214285806885788,0.7000000178813934,19.92
2003-12-08,6.528571525854724,4.4714286380580495,0.6000000163912772,19.97
2003-12-15,5.04285721800157,2.514285751751491,23.0,19.97
2003-12-22,5.500000081956387,2.9000000432133675,19.09999941289425,19.98
2003-12-29,5.814285800925323,4.028571488601821,13.999999836087227,20.01
2004-01-05,0.14285714498588012,-1.4857143078531538,0.800000011920929,20.03
2004-01-12,4.171428633587701,2.457142893757139,17.19999998807907,20.03
2004-01-19,4.257142920579229,2.714285754731723,50.3999999165535,20.1
2004-01-26,-0.5571428654449326,-1.8714285993150301,3.3000001013278966,20.14
2004-02-02,3.400000050663948,0.7142857249294009,34.800001084804535,20.17
2004-02-09,9.042857277606215,7.05714296230248,46.5,20.26
2004-02-16,5.300000078976154,2.414285750261375,11.600000381469728,20.33
2004-02-23,3.9000000581145287,0.828571440918105,0.0,20.35
2004-03-01,2.8857143287147795,-0.4142857204590525,5.799999952316284,20.36
2004-03-08,3.271428620176656,0.10000000149011612,2.800000049173832,20.36
2004-03-15,6.84285724482366,4.514285781553814,8.30000014603138,20.36
2004-03-22,11.928571606320995,8.42857155416693,32.40000021457672,20.37
2004-03-29,7.500000111758709,4.042857203100409,1.9999999776482582,20.38
2004-04-05,11.071428736405712,7.142857249294009,9.600000143051147,20.34
2004-04-12,9.414285854569503,5.728571513933795,11.400000110268593,20.32
2004-04-19,15.071428796010357,9.300000138580799,7.3999998569488525,20.29
2004-04-26,14.91428593652589,9.757143002535615,8.100000023841858,20.26
2004-05-03,15.842857378934111,11.057143021907125,3.5000000596046448,20.24
2004-05-10,16.085714525410108,11.900000177323818,23.600000023841858,20.21
2004-05-17,14.585714503058366,10.65714301594666,2.4000000655651093,20.18
2004-05-24,15.185714511999063,10.100000150501728,8.100000098347664,20.16
2004-05-31,16.9285716808268,11.81428589033229,4.199999928474426,20.13
2004-06-07,19.17142885710512,14.371428785579544,5.4000000059604645,20.11
2004-06-14,19.900000296533108,15.42857165847506,26.50000011920929,20.08
2004-06-21,16.328571671886102,12.10000018030405,34.300000071525574,20.04
2004-06-28,16.957143109823978,13.457143057669912,30.500000476837158,20.04
2004-07-05,18.657143135155952,14.042857352112021,45.60000014305115,20.04
2004-07-12,18.38571455968278,14.62857164655413,13.900000005960464,20.04
2004-07-19,20.17142887200628,16.300000242888927,6.100000120699406,20.04
2004-07-26,20.300000302493572,16.057143096412933,17.50000024586916,20.02
2004-08-02,23.085714629718236,17.65714312025479,6.700000002980232,20.0
2004-08-09,26.600000396370888,21.24285745940038,0.0,19.97
2004-08-16,22.285714617797307,18.51428599017007,33.900000631809235,19.96
2004-08-23,21.25714317389897,16.757143106843746,27.299999602138996,19.94
2004-08-30,19.271428858595236,15.114285939506122,29.600000619888306,19.94
2004-09-06,22.000000327825546,16.100000239908695,7.999999821186066,19.94
2004-09-13,20.142857443009103,15.371428800480706,11.899999812245369,19.92
2004-09-20,18.01428598271949,13.785714491137437,21.699999272823334,19.87
2004-09-27,14.84285736403295,11.67142874534641,43.699998915195465,19.9
2004-10-04,15.41428594397647,11.971428749816758,18.000000290572643,19.915
2004-10-11,14.25714306959084,10.328571582479137,0.400000013411045,19.93
2004-10-18,10.65714301594666,8.00000011920929,8.799999862909317,19.92
2004-10-25,14.428571643573898,11.800000175833702,21.099999763071537,19.91
2004-11-01,10.957143020417009,9.07142870660339,8.999999925494194,19.92
2004-11-08,10.171428722994667,7.885714403220585,5.600000083446503,19.92
2004-11-15,7.8714286887219975,5.25714293548039,12.900000102818012,19.92
2004-11-22,7.571428684251649,4.385714351066521,26.699999667704105,19.95
2004-11-29,6.100000090897083,3.7000000551342964,2.1000000312924385,19.97
2004-12-06,5.942857231412615,4.514285781553814,3.9000000059604645,19.97
2004-12-13,5.385714365967682,3.428571479661124,0.6000000163912772,19.97
2004-12-20,4.957142931010042,2.9714286157063077,10.40000019222498,19.99
2004-12-27,4.785714357026985,2.528571466250079,22.30000076442957,20.02
2005-01-03,5.4000000804662704,2.9428571867091313,35.699999429285526,20.06
2005-01-10,9.44285728356668,7.728571543736117,11.400000035762787,20.11
2005-01-17,6.514285811356136,4.300000064074993,16.199999906122684,20.15
2005-01-24,4.428571494562285,2.2000000327825546,25.2999996393919,20.19
2005-01-31,1.814285741320678,-0.12857143048729217,2.299999989569187,20.21
2005-02-07,3.985714345106057,1.4142857353602136,0.400000013411045,20.21
2005-02-14,4.0857143465961725,1.0714285873941012,23.000000454485416,20.24
2005-02-21,1.3857143063630377,-0.28571428997176035,5.500000007450581,20.25
2005-02-28,0.6142857234392848,-0.8714285844138691,27.900000408291817,20.28
2005-03-07,0.2428571464759963,-2.8857143287147795,2.700000047683716,20.28
2005-03-14,3.7428571986300603,0.5000000074505805,17.700000405311584,20.32
2005-03-21,7.885714403220585,4.871428644018514,11.800000190734863,20.36
2005-03-28,10.271428724484784,6.5857143838490755,15.999999620020388,20.39
2005-04-04,13.04285733721086,6.84285724482366,0.6000000238418579,20.4
2005-04-11,11.314285882881709,6.914285817316601,5.999999955296516,20.41
2005-04-18,14.271428784089428,9.6571430010455,1.9999999552965164,20.41
2005-04-25,10.400000154972076,6.085714376398495,0.0,20.39
2005-05-02,15.985714523919992,11.514285885861941,13.299999937415123,20.37
2005-05-09,13.085714480706624,9.00000013411045,43.20000076293945,20.35
2005-05-16,13.600000202655792,8.785714416631631,8.699999868869781,20.35
2005-05-23,16.700000248849392,11.74285731783935,8.000000193715096,20.31
2005-05-30,21.857143182839668,16.171428812401636,8.899999715387821,20.28
2005-06-06,15.657143090452466,12.071428751306874,14.200000345706941,20.25
2005-06-13,15.442857372973647,11.128571594400066,14.300000309944153,20.22
2005-06-20,22.300000332295895,16.85714310833386,4.700000017881393,20.19
2005-06-27,23.500000350177288,17.814285979739257,13.0,20.15
2005-07-04,22.871428912239416,18.042857411716664,4.099999904632568,20.11
2005-07-11,22.61428605126483,17.985714553722314,7.90000019967556,20.08
2005-07-18,23.585714637168817,18.571428848164423,7.999999821186066,20.05
2005-07-25,19.271428858595236,15.55714308896235,60.10000140964985,20.06
2005-08-01,22.228571759802954,17.557143118764674,31.500000432133675,20.05
2005-08-08,18.87142885263477,14.185714497097901,21.500000052154064,20.05
2005-08-15,18.200000271201134,14.771428791540009,12.899999909102917,20.04
2005-08-22,23.885714641639165,18.14285741320678,0.0,20.01
2005-08-29,19.81428600954158,15.400000229477882,20.900000013411045,19.99
2005-09-05,22.814286054245063,16.814285964838096,2.300000049173832,19.97
2005-09-12,22.18571461630719,17.71428597824914,1.0,19.95
2005-09-19,16.757143106843746,12.600000187754631,4.299999907612801,19.93
2005-09-26,20.571428877966746,14.528571645064014,8.300000190734863,19.9
2005-10-03,15.014285938016005,11.485714456864766,16.10000018030405,19.89
2005-10-10,17.92857169572796,13.457143057669912,0.1000000014901161,19.88
2005-10-17,15.800000235438347,10.771428731935364,0.0,19.86
2005-10-24,13.385714485176972,9.828571575028556,33.09999895095825,19.85
2005-10-31,16.62857167635645,13.014285908213683,25.30000001192093,19.87
2005-11-07,13.342857341681208,10.828571589929718,11.90000019222498,19.84
2005-11-14,11.02857159290995,8.71428584413869,4.500000059604645,19.84
2005-11-21,5.628571512443679,2.2428571762783185,7.9000000059604645,19.84
2005-11-28,2.8000000417232513,1.2000000178813934,12.000000059604645,19.84
2005-12-05,2.9000000432133675,1.6142857383404459,6.09999980032444,19.84
2005-12-12,5.557142939950738,3.642857197139944,2.8000000044703484,19.83
2005-12-19,5.32857150797333,2.842857185219015,30.79999913275242,19.84
2005-12-26,5.757142942930971,2.9571429012077197,13.90000033378601,19.88
2006-01-02,1.4571428788559777,-0.21428571747882028,16.600000083446503,19.88
2006-01-09,0.18571428848164426,-1.3571428773658616,0.1000000014901161,19.9
2006-01-16,1.8714285993150301,-0.4571428639548164,1.0,19.92
2006-01-23,0.07142857249294009,-1.771428597824914,16.80000028759241,19.92
2006-01-30,-0.014285714498588207,-2.5571428952472552,1.100000023841858,19.9
2006-02-06,1.8571428848164422,-0.028571428997176036,7.20000009983778,19.9
2006-02-13,3.271428620176656,1.3142857338700975,15.0,19.93
2006-02-20,4.042857203100409,2.3000000342726707,9.400000050663948,19.96
2006-02-27,1.58571430934327,-0.4000000059604645,2.499999977648258,19.96
2006-03-06,1.2428571613771575,-1.9285714573093824,17.099999964237213,19.98
2006-03-13,0.4428571494562285,-2.9428571867091313,2.1999999061226845,19.98
2006-03-20,1.9428571718079704,-0.28571428997176035,0.1000000014901161,19.96
2006-03-27,7.114285820296833,2.8857143287147795,30.500000596046448,19.98
2006-04-03,10.44285729846784,7.2285715362855365,32.20000000298023,20.05
2006-04-10,8.600000128149986,4.54285721055099,17.499999821186066,20.11
2006-04-17,10.928571591419834,6.742857243333544,7.000000059604645,20.13
2006-04-24,12.085714465805463,7.771428687231881,6.799999833106995,20.14
2006-05-01,13.871428778128964,9.157142993594919,14.199999839067459,20.14
2006-05-08,18.900000281631947,13.214285911193915,0.0,20.14
2006-05-15,18.271428843694075,12.028571607811111,2.0000000074505806,20.14
2006-05-22,16.12857166890587,12.17142875279699,56.60000067204237,20.13
2006-05-29,14.200000211596489,10.228571580989021,17.999999836087227,20.15
2006-06-05,15.685714519449643,11.10000016540289,14.900000244379044,20.15
2006-06-12,22.285714617797307,15.871428807931286,0.0,20.11
2006-06-19,22.585714622267655,17.45714311727456,12.600000143051147,20.08
2006-06-26,21.457143176879203,16.985714538821153,5.900000013411045,20.04
2006-07-03,21.82857175384249,16.78571453584092,0.0,20.02
2006-07-10,26.900000400841236,21.000000312924385,16.19999984651804,19.985
2006-07-17,24.600000366568565,18.242857414696896,1.600000023841858,19.95
2006-07-24,28.714286142161914,22.157143187310016,2.0000000596046448,19.93
2006-07-31,27.80000041425228,21.428571747882025,9.800000205636024,19.9
2006-08-07,23.942857499633515,18.58571456266301,7.000000216066837,19.87
2006-08-14,20.114286014011928,15.885714522429875,80.09999948740005,19.85
2006-08-21,22.228571759802954,17.6428574057562,42.300000250339515,19.87
2006-08-28,20.0285717270204,15.957143094922815,47.900000751018524,19.87
2006-09-04,19.414286003581115,16.00000023841858,25.70000010728836,19.86
2006-09-11,20.085714585014752,15.78571452093976,20.800000049173832,19.87
2006-09-18,23.70000035315752,18.42857170317854,0.0,19.86
2006-09-25,22.471428906278952,16.957143109823978,3.799999952316284,19.84
2006-10-02,19.842857438538754,15.900000236928463,25.700000435113907,19.84
2006-10-09,16.014285952917167,13.014285908213683,27.89999993145466,19.83
2006-10-16,15.185714511999063,12.82857161973204,0.0,19.84
2006-10-23,16.07142881091152,12.67142876024757,16.400000102818012,19.84
2006-10-30,14.928571651024479,11.81428589033229,21.60000005364418,19.86
2006-11-06,9.58571442855256,6.914285817316601,14.299999818205833,19.9
2006-11-13,10.30000015348196,7.3571429667728285,22.29999989271164,19.92
2006-11-20,11.171428737895829,8.914285847118922,14.700000315904617,19.96
2006-11-27,10.642857301448073,8.35714298167399,10.899999871850014,19.99
2006-12-04,9.671428715544087,8.042857262705054,6.999999821186066,19.99
2006-12-11,10.08571443600314,7.828571545226233,18.100000023841858,20.01
2006-12-18,8.171428693192345,6.4571429533617835,15.200000144541264,20.03
2006-12-25,7.242857250784125,6.142857234392848,0.3000000044703483,20.03
2007-01-01,6.671428670840604,4.957142931010042,27.49999985843897,20.04
2007-01-08,8.028571548206466,6.385714380868843,21.199999749660492,20.09
