split,aquifer_type,well,model,RMSE,MAE,R2,NSE
test,岩溶水,岩溶水2,LSTM,0.1621977724828903,0.08427023192811327,0.7499099814162713,0.7499099814162713
test,岩溶水,岩溶水2,Transformer,0.1690224362477051,0.09819764317210888,0.7284215520234991,0.7284215520234991
test,岩溶水,岩溶水2,TCN,0.1727418416692742,0.09837889518735402,0.7163376617075927,0.7163376617075927
test,岩溶水,岩溶水2,Stacking,0.17881080201369706,0.09558202116526868,0.6960556394231415,0.6960556394231415
future_holdout,岩溶水,岩溶水2,Persistence,0.20046676352120626,0.18774366666666728,-2.3512907921855923,-2.3512907921855923
future_holdout,岩溶水,岩溶水2,LSTM,0.10815003028638842,0.08142284093334713,0.024604727512232194,0.024604727512232194
future_holdout,岩溶水,岩溶水2,Transformer,0.36507047594975217,0.3017823050207577,-10.114265819815058,-10.114265819815058
future_holdout,岩溶水,岩溶水2,TCN,0.11054324473077802,0.09361808538739638,-0.019041267560173436,-0.019041267560173436
future_holdout,岩溶水,岩溶水2,Stacking,0.11697084103494665,0.0878449467328115,-0.1409919507382238,-0.1409919507382238
test,岩溶水,岩溶水3,Persistence,0.08630192040473895,0.04488336134453821,0.89188037855044,0.89188037855044
test,岩溶水,岩溶水3,LSTM,0.05710452737492291,0.03269544808772948,0.9526625695835808,0.9526625695835808
test,岩溶水,岩溶水3,Transformer,0.060202273177936944,0.039310089002326014,0.9473874469057197,0.9473874469057197
test,岩溶水,岩溶水3,TCN,0.07034457006502608,0.048419998646644605,0.9281668756782505,0.9281668756782505
test,岩溶水,岩溶水3,Stacking,0.06747279299290583,0.03837444781239172,0.9339122490432608,0.9339122490432608
future_holdout,岩溶水,岩溶水3,Persistence,0.7100971680176585,0.6643186666666907,-7.014119981943349,-7.014119981943349
future_holdout,岩溶水,岩溶水3,LSTM,0.11594806060250139,0.10950377390687056,0.7863281764000519,0.7863281764000519
future_holdout,岩溶水,岩溶水3,Transformer,0.29800645301519624,0.2542632556141541,-0.41146988206369817,-0.41146988206369817
future_holdout,岩溶水,岩溶水3,TCN,0.17535410851430427,0.16598417101201524,0.5112889368634348,0.5112889368634348
future_holdout,岩溶水,岩溶水3,Stacking,0.07887939015657622,0.06623892699416653,0.9011111406654616,0.9011111406654616
test,孔隙水,孔隙水1,Persistence,0.05391792704790183,0.03554621848739523,0.9628762352104341,0.9628762352104341
test,孔隙水,孔隙水1,LSTM,0.06696191360949273,0.04394513595644974,0.9427413174364923,0.9427413174364923
test,孔隙水,孔隙水1,Transformer,0.06276398170420255,0.04250978643316956,0.9496955258988493,0.9496955258988493
test,孔隙水,孔隙水1,TCN,0.07311405891672923,0.04807512115321393,0.9317366766792367,0.9317366766792367
test,孔隙水,孔隙水1,Stacking,0.06687691769064434,0.044098205392164795,0.9428865840618469,0.9428865840618469
future_holdout,孔隙水,孔隙水1,Persistence,0.13688498822003572,0.10549999999999689,-0.24948829420902108,-0.24948829420902108
future_holdout,孔隙水,孔隙水1,LSTM,0.3202716218820049,0.27595542313817134,-5.840021457718714,-5.840021457718714
future_holdout,孔隙水,孔隙水1,Transformer,0.17659221076311085,0.15836412055255997,-1.0795225446537318,-1.0795225446537318
future_holdout,孔隙水,孔隙水1,TCN,0.10643705793569312,0.09560512313393825,0.24454905453029596,0.24454905453029596
future_holdout,孔隙水,孔隙水1,Stacking,0.20672730168192832,0.17667784896438785,-1.8498120467766297,-1.8498120467766297
test,孔隙水,孔隙水2,Persistence,0.31157029771814027,0.212689075630255,0.8900962375288247,0.8900962375288247
test,孔隙水,孔隙水2,LSTM,0.3167033871982501,0.2389500776424611,0.8864451002136058,0.8864451002136058
test,孔隙水,孔隙水2,Transformer,0.30249868703597665,0.22130117213896866,0.8964029354307382,0.8964029354307382
test,孔隙水,孔隙水2,TCN,0.3381799256019501,0.23783762318194995,0.8705219618462885,0.8705219618462885
test,孔隙水,孔隙水2,Stacking,0.31661378028737036,0.23551027258778343,0.8865093487484466,0.8865093487484466
future_holdout,孔隙水,孔隙水2,Persistence,0.7443307956368213,0.7016666666666747,-0.08648274103878228,-0.08648274103878228
future_holdout,孔隙水,孔隙水2,LSTM,0.43130397593525927,0.323275307583242,0.6351975218918458,0.6351975218918458
future_holdout,孔隙水,孔隙水2,Transformer,0.8263886920341642,0.7228159535685658,-0.3392436263695815,-0.3392436263695815
future_holdout,孔隙水,孔隙水2,TCN,0.3378266108111316,0.270933428791767,0.7761904732257122,0.7761904732257122
future_holdout,孔隙水,孔隙水2,Stacking,0.3666206536097069,0.28547035485076433,0.7364125606149738,0.7364125606149738
test,孔隙水,孔隙水3,Persistence,0.12386967941748978,0.07285714285714287,0.9653732921594816,0.9653732921594816
test,孔隙水,孔隙水3,LSTM,0.10661549396185933,0.06125147072766962,0.9743479650949605,0.9743479650949605
test,孔隙水,孔隙水3,Transformer,0.13720305324717227,0.09641019031819924,0.9575176309380772,0.9575176309380772
test,孔隙水,孔隙水3,TCN,0.155813174555766,0.10794176374961918,0.9452114852409983,0.9452114852409983
test,孔隙水,孔隙水3,Stacking,0.12485103725533202,0.09069998338105614,0.9648224584230369,0.9648224584230369
future_holdout,孔隙水,孔隙水3,Persistence,0.2687874004983663,0.23533333333333814,-3.2838507352554567,-3.2838507352554567
future_holdout,孔隙水,孔隙水3,LSTM,0.11959552764050854,0.0881303931069752,0.1519013065639122,0.1519013065639122
future_holdout,孔隙水,孔隙水3,Transformer,0.10577700765365389,0.09293427351906208,0.33656394525477584,0.33656394525477584
future_holdout,孔隙水,孔隙水3,TCN,0.13374352272300308,0.12056951067468778,-0.06062542055304854,-0.06062542055304854
future_holdout,孔隙水,孔隙水3,Stacking,0.09478505061172124,0.07351709153664672,0.4672834266115138,0.4672834266115138
