split,aquifer_type,well,model,RMSE,MAE,R2,NSE
future_holdout,岩溶水,岩溶水1,TCN,0.4854511274668092,0.4098933507040158,-0.36005313318082655,-0.36005313318082655
future_holdout,岩溶水,岩溶水1,Stacking,0.929493917703982,0.5535594124050837,-3.986065181264938,-3.986065181264938
test,岩溶水,岩溶水2,Persistence,0.18170972590064272,0.09641655737705318,0.687821604878065,0.687821604878065
test,岩溶水,岩溶水2,LSTM,0.16077634759247306,0.08606057391098734,0.7556058455889623,0.7556058455889623
test,岩溶水,岩溶水2,Transformer,0.16547200943702864,0.08835494060950216,0.7411217412648409,0.7411217412648409
test,岩溶水,岩溶水2,TCN,0.17094809726709187,0.10381655027885622,0.7237037187978983,0.7237037187978983
test,岩溶水,岩溶水2,Stacking,0.15729884021629462,0.09058310700062694,0.7660637423256828,0.7660637423256828
future_holdout,岩溶水,岩溶水2,Persistence,0.20046676352120626,0.18774366666666728,-2.3512907921855923,-2.3512907921855923
future_holdout,岩溶水,岩溶水2,LSTM,0.20918882195533986,0.1838101883607616,-2.6492557748950225,-2.6492557748950225
future_holdout,岩溶水,岩溶水2,Transformer,0.08801949821432295,0.06463341786081665,0.35392173302769636,0.35392173302769636
future_holdout,岩溶水,岩溶水2,TCN,0.1154458217136544,0.08785787412324643,-0.11143429663836879,-0.11143429663836879
future_holdout,岩溶水,岩溶水2,Stacking,0.06300635077697037,0.05199572933776532,0.6689481577475513,0.6689481577475513
test,岩溶水,岩溶水3,Persistence,0.08666670506251613,0.04601778688524638,0.9000289383746157,0.9000289383746157
test,岩溶水,岩溶水3,LSTM,0.05664763284179465,0.032119546061654757,0.9572896366807895,0.9572896366807895
test,岩溶水,岩溶水3,Transformer,0.06377831402674883,0.036737506762545336,0.9458603053763859,0.9458603053763859
test,岩溶水,岩溶水3,TCN,0.06769475336731115,0.0456951716870286,0.9390070339477634,0.9390070339477634
test,岩溶水,岩溶水3,Stacking,0.07000737704966063,0.04216189925484583,0.9347685029776538,0.9347685029776538
future_holdout,岩溶水,岩溶水3,Persistence,0.7100971680176585,0.6643186666666907,-7.014119981943349,-7.014119981943349
future_holdout,岩溶水,岩溶水3,LSTM,0.12115681448932487,0.11388435463820959,0.7666993379821911,0.7666993379821911
future_holdout,岩溶水,岩溶水3,Transformer,0.22146299347404147,0.20027881586041,0.22048834918592675,0.22048834918592675
future_holdout,岩溶水,岩溶水3,TCN,0.20781404045454765,0.19817472700315572,0.3136114164825434,0.3136114164825434
future_holdout,岩溶水,岩溶水3,Stacking,0.06766312665075336,0.056411948481040024,0.9272346867321016,0.9272346867321016
test,孔隙水,孔隙水1,Persistence,0.05371829984004449,0.03557377049180354,0.9658645456266672,0.9658645456266672
test,孔隙水,孔隙水1,LSTM,0.06592721108494552,0.043991127670162174,0.9485849125888162,0.9485849125888162
test,孔隙水,孔隙水1,Transformer,0.057494000010298904,0.036327736267559266,0.9608973474024456,0.9608973474024456
test,孔隙水,孔隙水1,TCN,0.07418680284520794,0.049809347297342044,0.9348949794459107,0.9348949794459107
test,孔隙水,孔隙水1,Stacking,0.06450553304572151,0.04301349408765963,0.9507784702566396,0.9507784702566396
future_holdout,孔隙水,孔隙水1,Persistence,0.13688498822003572,0.10549999999999689,-0.24948829420902108,-0.24948829420902108
future_holdout,孔隙水,孔隙水1,LSTM,0.24416348124223064,0.20858634421246336,-2.9754103382235555,-2.9754103382235555
future_holdout,孔隙水,孔隙水1,Transformer,0.08254625442516043,0.0765612989092432,0.5456240989691054,0.5456240989691054
future_holdout,孔隙水,孔隙水1,TCN,0.1074876129748022,0.09867182438448434,0.22956255415977145,0.22956255415977145
future_holdout,孔隙水,孔隙水1,Stacking,0.1811386788631802,0.16226939433353163,-1.1879779337472813,-1.1879779337472813
test,孔隙水,孔隙水2,Persistence,0.30857485740570845,0.21057377049180653,0.8988979782373158,0.8988979782373158
test,孔隙水,孔隙水2,LSTM,0.31564156202637694,0.24177840817474852,0.894214258571983,0.894214258571983
test,孔隙水,孔隙水2,Transformer,0.31979099834222097,0.23095779414059406,0.8914146498693533,0.8914146498693533
test,孔隙水,孔隙水2,TCN,0.2989308421718198,0.21240636058939472,0.9051187892961627,0.9051187892961627
test,孔隙水,孔隙水2,Stacking,0.3145322809025904,0.2485325138052937,0.8949564924308457,0.8949564924308457
future_holdout,孔隙水,孔隙水2,Persistence,0.7443307956368213,0.7016666666666747,-0.08648274103878228,-0.08648274103878228
future_holdout,孔隙水,孔隙水2,LSTM,0.5082583536656428,0.389697271965025,0.4934061569353073,0.4934061569353073
future_holdout,孔隙水,孔隙水2,Transformer,0.40011929577120825,0.3297621701212639,0.6860432331697994,0.6860432331697994
future_holdout,孔隙水,孔隙水2,TCN,0.4679097761113532,0.3641902962333385,0.5706464138805626,0.5706464138805626
future_holdout,孔隙水,孔隙水2,Stacking,0.33252971421226457,0.2948065361483979,0.7831538206334434,0.7831538206334434
test,孔隙水,孔隙水3,Persistence,0.1224276300112194,0.07163934426229515,0.9667916097939869,0.9667916097939869
test,孔隙水,孔隙水3,LSTM,0.10825127117404822,0.06482264534914688,0.9740369955077922,0.9740369955077922
test,孔隙水,孔隙水3,Transformer,0.13475900243409178,0.08247548942566711,0.9597649529486113,0.9597649529486113
test,孔隙水,孔隙水3,TCN,0.15098037345906248,0.1013217191482271,0.9494955170507337,0.9494955170507337
test,孔隙水,孔隙水3,Stacking,0.12438757225056461,0.08261889278478837,0.9657198335729982,0.9657198335729982
future_holdout,孔隙水,孔隙水3,Persistence,0.2687874004983663,0.23533333333333814,-3.2838507352554567,-3.2838507352554567
future_holdout,孔隙水,孔隙水3,LSTM,0.08814488251116705,0.07501685150716782,0.5393079453949948,0.5393079453949948
future_holdout,孔隙水,孔隙水3,Transformer,0.060883953141854026,0.05146906367816039,0.7802027766324852,0.7802027766324852
future_holdout,孔隙水,孔隙水3,TCN,0.07829283483871276,0.06269436688662276,0.636536710827644,0.636536710827644
future_holdout,孔隙水,孔隙水3,Stacking,0.06905662222838646,0.05004842731508982,0.7172340058086086,0.7172340058086086
