well,model,true_peak_count,pred_peak_count,tp,fp,fn,precision,recall,f1,detection_rate,amplitude_mae,amplitude_rmse,amplitude_mape,max_amplitude_error,mean_timing_error,std_timing_error,max_timing_error,composite_score
裂隙水3,LSTM,3,3,3,0,0,1.0,1.0,1.0,1.0,0.13763453361046155,0.14458748270999833,0.07372634748158427,0.1998119456177676,0.6666666666666666,0.4714045207910317,1.0,0.9197789839046496
裂隙水3,Transformer,3,3,3,0,0,1.0,1.0,1.0,1.0,0.2204179564557478,0.2215208065011968,0.1180688495565794,0.23824688347568213,0.6666666666666666,0.4714045207910317,1.0,0.9196462111657367
裂隙水3,TCN,3,3,3,0,0,1.0,1.0,1.0,1.0,0.13681446705586117,0.15455425457992103,0.07331057085143838,0.19311085471485967,0.6666666666666666,0.4714045207910317,1.0,0.9197802294025252
裂隙水3,Stacking,3,3,3,0,0,1.0,1.0,1.0,1.0,0.18676744989740732,0.18854113967444577,0.10003780502033902,0.2216979860448589,1.0,0.816496580927726,2.0,0.8997001865117716
