seed,split,aquifer_type,well,model,RMSE,MAE,R2,NSE,n_points,actual_range,actual_abs_mean,NRMSE_range,NRMSE_range_percent,NRMSE_mean,NRMSE_mean_percent
46,test,岩溶水,岩溶水1,Transformer,0.7285178848082774,0.5476096671586418,0.8285658149787991,0.8285658149787991,71,9.25,460.3830985915493,0.0787586902495435,7.87586902495435,0.0015824166591628,0.1582416659162843
46,test,岩溶水,岩溶水1,TCN,0.7278592859955719,0.5353725993508094,0.8288756366535999,0.8288756366535999,71,9.25,460.3830985915493,0.0786874903778996,7.868749037789967,0.0015809861140044,0.158098611400443
46,test,岩溶水,岩溶水1,DynamicGatedStacking,0.6803979244554641,0.4995124064735473,0.8504649667964512,0.8504649667964512,71,9.25,460.3830985915493,0.0735565323735636,7.355653237356369,0.0014778950976632,0.1477895097663243
46,future_holdout,岩溶水,岩溶水1,LSTM,1.08331971814339,0.8669135487900388,0.8606335381562575,0.8606335381562575,52,9.120000000000005,460.9194230769231,0.1187850568139681,11.878505681396817,0.0023503451230402,0.2350345123040289
46,future_holdout,岩溶水,岩溶水1,Transformer,1.6180839840939614,1.1581105905819349,0.6890811183721316,0.6890811183721316,52,9.120000000000005,460.9194230769231,0.1774214894839869,17.74214894839869,0.0035105571670038,0.3510557167003826
46,future_holdout,岩溶水,岩溶水1,TCN,1.5830980848054703,1.1526821603356472,0.7023810189859614,0.7023810189859614,52,9.120000000000005,460.9194230769231,0.1735853163163892,17.35853163163892,0.0034346525781823,0.3434652578182339
46,future_holdout,岩溶水,岩溶水1,DynamicGatedStacking,1.2763927331603755,0.9596145681755706,0.8065300032445196,0.8065300032445196,52,9.120000000000005,460.9194230769231,0.1399553435482867,13.99553435482867,0.0027692318206936,0.2769231820693651
46,selection,岩溶水,岩溶水2,LSTM,1.4336475901398316,1.1813661193411045,0.9221949314727436,0.9221949314727436,138,21.97999999999996,503.30923045155646,0.0652250950928041,6.522509509280409,0.0028484428724933,0.2848442872493315
46,selection,岩溶水,岩溶水2,Transformer,0.9175999946400402,0.6904142334961783,0.968126491145732,0.968126491145732,138,21.97999999999996,503.30923045155646,0.0417470425222948,4.174704252229489,0.0018231336504931,0.1823133650493142
46,selection,岩溶水,岩溶水2,TCN,1.064933730369067,0.7898570218227784,0.9570692735512262,0.9570692735512262,138,21.97999999999996,503.30923045155646,0.0484501242206127,4.845012422061276,0.0021158636995662,0.2115863699566238
46,selection,岩溶水,岩溶水2,DynamicGatedStacking,0.959262379386748,0.7275352573335432,0.965166437208351,0.965166437208351,138,21.97999999999996,503.30923045155646,0.0436425104361578,4.364251043615785,0.0019059105642193,0.1905910564219379
46,test,岩溶水,岩溶水2,LSTM,0.8397321682991016,0.6004522524046614,0.9499646697970572,0.9499646697970572,71,12.189999999999998,499.7949295774648,0.0688869703280641,6.888697032806412,0.0016801534361483,0.1680153436148352
46,test,岩溶水,岩溶水2,Transformer,0.656427547086523,0.482421057290253,0.9694248366852042,0.9694248366852042,71,12.189999999999998,499.7949295774648,0.0538496757248993,5.384967572489935,0.001313393770604,0.1313393770604031
46,test,岩溶水,岩溶水2,TCN,0.7686193071769725,0.6054386940078679,0.9580803383780973,0.9580803383780973,71,12.189999999999998,499.7949295774648,0.0630532655600469,6.305326556004697,0.0015378693573917,0.1537869357391793
46,test,岩溶水,岩溶水2,DynamicGatedStacking,0.6512201237082522,0.4819408539900213,0.9699080165439502,0.9699080165439502,71,12.189999999999998,499.7949295774648,0.053422487588864,5.342248758886401,0.0013029746505407,0.1302974650540782
46,future_holdout,岩溶水,岩溶水2,LSTM,1.5076110355675718,1.2434112043915666,0.9347711388083668,0.9347711388083668,52,15.870000000000005,500.9328846153846,0.0949975447742641,9.49975447742641,0.0030096068392976,0.300960683929767
46,future_holdout,岩溶水,岩溶水2,Transformer,0.839178416661719,0.6792853734873242,0.979789838140418,0.979789838140418,52,15.870000000000005,500.9328846153846,0.0528782871242418,5.287828712424189,0.0016752312384243,0.1675231238424362
46,future_holdout,岩溶水,岩溶水2,TCN,1.5755690830893243,1.3916508227372333,0.9287580035833078,0.9287580035833078,52,15.870000000000005,500.9328846153846,0.0992797153805497,9.927971538054972,0.0031452698185287,0.3145269818528771
46,future_holdout,岩溶水,岩溶水2,DynamicGatedStacking,0.963174011511189,0.7251243941680999,0.973376160127197,0.973376160127197,52,15.870000000000005,500.9328846153846,0.0606914941090856,6.069149410908562,0.0019227605954652,0.1922760595465223
46,selection,岩溶水,岩溶水3,LSTM,1.3790090731026354,0.5263768468121419,0.642638751317689,0.642638751317689,138,15.136300000000006,387.0044152898551,0.0911060875578995,9.110608755789954,0.0035632902846077,0.3563290284607729
46,selection,岩溶水,岩溶水3,Transformer,1.2778028892374662,0.4664761883752125,0.6931677948130398,0.6931677948130398,138,15.136300000000006,387.0044152898551,0.0844197650177035,8.441976501770352,0.0033017785812092,0.3301778581209284
46,selection,岩溶水,岩溶水3,TCN,1.2723381959236129,0.5291651859784688,0.6957866001163573,0.6957866001163573,138,15.136300000000006,387.0044152898551,0.0840587327103461,8.405873271034615,0.0032876580877524,0.3287658087752483
46,selection,岩溶水,岩溶水3,DynamicGatedStacking,1.2654676068432698,0.4609437338529504,0.699063216290168,0.699063216290168,138,15.136300000000006,387.0044152898551,0.0836048180099013,8.360481800990131,0.0032699048301437,0.3269904830143789
46,test,岩溶水,岩溶水3,LSTM,0.5631249618267307,0.4001963943191318,0.8766833324882086,0.8766833324882086,71,5.751170000000002,383.8266273239437,0.0979148524259812,9.791485242598124,0.0014671336529017,0.1467133652901735
46,test,岩溶水,岩溶水3,Transformer,0.4991916825056385,0.3317539940435501,0.9030948399328216,0.9030948399328216,71,5.751170000000002,383.8266273239437,0.0867982832198732,8.679828321987323,0.0013005655339391,0.1300565533939177
46,test,岩溶水,岩溶水3,TCN,0.5871887794207481,0.400686748884614,0.8659188524475446,0.8659188524475446,71,5.751170000000002,383.8266273239437,0.1020990127957872,10.209901279578729,0.0015298281505758,0.1529828150575832
46,test,岩溶水,岩溶水3,DynamicGatedStacking,0.5188997822739426,0.3529539760031863,0.895292160388693,0.895292160388693,71,5.751170000000002,383.8266273239437,0.090225081552787,9.022508155278707,0.0013519118928557,0.1351911892855727
46,future_holdout,岩溶水,岩溶水3,LSTM,1.3866547447928872,1.3037527957899984,-1.5519927612384534,-1.5519927612384534,52,2.822899999999948,382.45746365384616,0.4912163891008937,49.121638910089374,0.0036256443567484,0.3625644356748435
46,future_holdout,岩溶水,岩溶水3,Transformer,1.3641961724736156,1.2811091096187737,-1.4699968959294345,-1.4699968959294345,52,2.822899999999948,382.45746365384616,0.4832605379126575,48.32605379126576,0.0035669226047797,0.3566922604779703
46,future_holdout,岩溶水,岩溶水3,TCN,1.310578351991739,1.216621725902172,-1.279652941084524,-1.279652941084524,52,2.822899999999948,382.45746365384616,0.4642666591065087,46.42666591065088,0.0034267297060201,0.3426729706020104
46,future_holdout,岩溶水,岩溶水3,DynamicGatedStacking,1.3962322058887906,1.3145169661309086,-1.5873671313133046,-1.5873671313133046,52,2.822899999999948,382.45746365384616,0.4946091628781808,49.46091628781808,0.0036506862555373,0.3650686255537399
46,selection,岩溶水,岩溶水4,LSTM,0.9309724979760678,0.6772315468835829,0.8757350714327311,0.8757350714327311,138,8.199999999999989,98.09728260869564,0.1135332314604962,11.353323146049624,0.0094902985405789,0.9490298540578976
46,selection,岩溶水,岩溶水4,Transformer,0.7330069312748118,0.5510383118804294,0.9229644772505874,0.9229644772505874,138,8.199999999999989,98.09728260869564,0.0893910891798552,8.939108917985521,0.0074722450182308,0.7472245018230869
46,selection,岩溶水,岩溶水4,TCN,0.8747057275154423,0.6819366534245686,0.8903019741868701,0.8903019741868701,138,8.199999999999989,98.09728260869564,0.1066714301848101,10.667143018481015,0.0089167172041308,0.8916717204130847
46,selection,岩溶水,岩溶水4,DynamicGatedStacking,0.7494580163008839,0.5655198216030193,0.919467813657798,0.919467813657798,138,8.199999999999989,98.09728260869564,0.0913973190610835,9.139731906108354,0.0076399467586724,0.7639946758672493
46,test,岩溶水,岩溶水4,LSTM,0.6968535556355898,0.5666004790752169,0.7796343696976993,0.7796343696976993,71,6.590000000000003,96.7878732394366,0.1057440903847631,10.57440903847632,0.0071998023338284,0.719980233382847
46,test,岩溶水,岩溶水4,Transformer,0.6007308336520452,0.4616984924243674,0.8362351595822044,0.8362351595822044,71,6.590000000000003,96.7878732394366,0.0911579413736031,9.115794137360316,0.0062066745920322,0.6206674592032206
46,test,岩溶水,岩溶水4,TCN,0.668855287389144,0.527116236062701,0.7969863925487646,0.7969863925487646,71,6.590000000000003,96.7878732394366,0.1014954912578366,10.149549125783668,0.0069105277862084,0.6910527786208409
46,test,岩溶水,岩溶水4,DynamicGatedStacking,0.5805881736892913,0.4554684034980372,0.847033197107223,0.847033197107223,71,6.590000000000003,96.7878732394366,0.0881013920621078,8.810139206210788,0.0059985631903804,0.5998563190380428
46,future_holdout,岩溶水,岩溶水4,LSTM,1.152015817336178,0.8381800801703564,0.8178806087982958,0.8178806087982958,52,8.149999999999991,98.27240384615384,0.141351634028979,14.135163402897902,0.0117226787200572,1.172267872005723
46,future_holdout,岩溶水,岩溶水4,Transformer,1.677014846631299,1.182972555388156,0.6140659289876862,0.6140659289876862,52,8.149999999999991,98.27240384615384,0.2057686928381964,20.576869283819644,0.0170649620951236,1.7064962095123652
46,future_holdout,岩溶水,岩溶水4,TCN,1.0099122075400284,0.7107366368760503,0.8600391570459687,0.8600391570459687,52,8.149999999999991,98.27240384615384,0.1239156082871201,12.391560828712018,0.0102766612804246,1.02766612804247
46,future_holdout,岩溶水,岩溶水4,DynamicGatedStacking,1.1897660562859174,0.8007625169646955,0.8057493616467017,0.8057493616467017,52,8.149999999999991,98.27240384615384,0.1459835651884562,14.598356518845629,0.0121068174759264,1.2106817475926452
46,selection,岩溶水,岩溶水5,LSTM,0.4264577959522064,0.2381615841644065,0.853439024744209,0.853439024744209,138,5.220000000000027,430.7046195652174,0.0816968957762843,8.169689577628432,0.0009901398233961,0.099013982339614
46,selection,岩溶水,岩溶水5,Transformer,0.4004527535877721,0.2339339268268851,0.8707683769452506,0.8707683769452506,138,5.220000000000027,430.7046195652174,0.0767150868942088,7.671508689420882,0.0009297619189504,0.0929761918950431
46,selection,岩溶水,岩溶水5,TCN,0.4198058987118001,0.2688485009594229,0.8579754887719235,0.8579754887719235,138,5.220000000000027,430.7046195652174,0.0804225859601145,8.042258596011456,0.0009746956026048,0.0974695602604821
46,selection,岩溶水,岩溶水5,DynamicGatedStacking,0.3940849230831965,0.2295142545465077,0.8748456727596555,0.8748456727596555,138,5.220000000000027,430.7046195652174,0.0754951959929491,7.549519599294912,0.0009149772377203,0.0914977237720395
46,test,岩溶水,岩溶水5,LSTM,0.304381856581792,0.2235740289215483,0.7391746957205758,0.7391746957205758,71,2.8600000000000136,430.2881690140846,0.1064272225810456,10.642722258104564,0.0007073907174329,0.0707390717432969
46,test,岩溶水,岩溶水5,Transformer,0.3189945424445821,0.2408370590270522,0.7135302921206517,0.7135302921206517,71,2.8600000000000136,430.2881690140846,0.1115365533023009,11.153655330230093,0.0007413509490058,0.0741350949005852
46,test,岩溶水,岩溶水5,TCN,0.2846597745572852,0.1992282937135058,0.7718794544895525,0.7718794544895525,71,2.8600000000000136,430.2881690140846,0.099531389705344,9.9531389705344,0.0006615561269312,0.0661556126931222
46,test,岩溶水,岩溶水5,DynamicGatedStacking,0.2938973525921092,0.21526638557091,0.7568336100460017,0.7568336100460017,71,2.8600000000000136,430.2881690140846,0.1027613120951426,10.27613120951426,0.0006830244793053,0.0683024479305377
46,future_holdout,岩溶水,岩溶水5,LSTM,0.339906377599026,0.2280488906516517,0.858146466528455,0.858146466528455,52,2.8899999999999864,430.4707692307693,0.1176146635290752,11.76146635290753,0.0007896154672857,0.0789615467285786
46,future_holdout,岩溶水,岩溶水5,Transformer,0.4879005346051004,0.3389162825574618,0.707730080664004,0.707730080664004,52,2.8899999999999864,430.4707692307693,0.1688237143962293,16.882371439622933,0.0011334115333242,0.1133411533324215
46,future_holdout,岩溶水,岩溶水5,TCN,0.3436730169841142,0.2495885156440067,0.8549851750687398,0.8549851750687398,52,2.8899999999999864,430.4707692307693,0.1189179989564414,11.891799895644144,0.000798365514105,0.0798365514105037
46,future_holdout,岩溶水,岩溶水5,DynamicGatedStacking,0.3768389078735961,0.2682101420147004,0.8256455626524137,0.8256455626524137,52,2.8899999999999864,430.4707692307693,0.130394085769411,13.039408576941105,0.0008754111424266,0.0875411142426672
46,selection,孔隙水,孔隙水1,LSTM,0.0896982100546525,0.0609411963079507,0.9332346149490202,0.9332346149490202,138,1.4399999999999975,107.5847463768116,0.0622904236490644,6.22904236490644,0.0008337446810581,0.0833744681058111
46,selection,孔隙水,孔隙水1,Transformer,0.0948308172166859,0.0613493927460187,0.9253752668846712,0.9253752668846712,138,1.4399999999999975,107.5847463768116,0.0658547341782542,6.585473417825423,0.0008814522542493,0.0881452254249357
46,selection,孔隙水,孔隙水1,TCN,0.0895704477836179,0.0627316213762302,0.9334246749795088,0.9334246749795088,138,1.4399999999999975,107.5847463768116,0.0622016998497347,6.220169984973476,0.0008325571310072,0.0832557131007222
46,selection,孔隙水,孔隙水1,DynamicGatedStacking,0.1007371821401681,0.066087447110358,0.9157900515503908,0.9157900515503908,138,1.4399999999999975,107.5847463768116,0.0699563764862279,6.995637648622798,0.0009363519042684,0.0936351904268471
46,test,孔隙水,孔隙水1,LSTM,0.0419615716193973,0.0289897564222329,0.8949530312398714,0.8949530312398714,71,0.4799999999999897,107.2312676056338,0.0874199408737463,8.741994087374634,0.0003913184331059,0.0391318433105912
46,test,孔隙水,孔隙水1,Transformer,0.0476523967882967,0.0322467313631145,0.8645280032326593,0.8645280032326593,71,0.4799999999999897,107.2312676056338,0.0992758266422869,9.927582664228693,0.000444389009403,0.044438900940301
46,test,孔隙水,孔隙水1,TCN,0.0477347478054855,0.0365615184437849,0.8640593637773009,0.8640593637773009,71,0.4799999999999897,107.2312676056338,0.0994473912614303,9.94473912614303,0.0004451569851905,0.0445156985190554
46,test,孔隙水,孔隙水1,DynamicGatedStacking,0.0428678109240086,0.0292219757638755,0.890366659705798,0.890366659705798,71,0.4799999999999897,107.2312676056338,0.0893079394250198,8.930793942501984,0.0003997696929375,0.0399769692937551
46,future_holdout,孔隙水,孔隙水1,LSTM,0.1743864672469324,0.1552873050365331,-1.4050525603478672,-1.4050525603478672,52,0.4399999999999977,107.07548076923078,0.3963328801066667,39.63328801066668,0.0016286311860954,0.1628631186095446
46,future_holdout,孔隙水,孔隙水1,Transformer,0.1039103147607354,0.0877975031681664,0.1460816757499708,0.1460816757499708,52,0.4399999999999977,107.07548076923078,0.2361598062743999,23.615980627439992,0.0009704398618081,0.0970439861808167
46,future_holdout,孔隙水,孔隙水1,TCN,0.1242840322997179,0.1063577104611446,-0.2216018528843715,-0.2216018528843715,52,0.4399999999999977,107.07548076923078,0.2824637097720878,28.24637097720878,0.001160714212132,0.1160714212132048
46,future_holdout,孔隙水,孔隙水1,DynamicGatedStacking,0.1358247452221552,0.1212022366038797,-0.4590051019832044,-0.4590051019832044,52,0.4399999999999977,107.07548076923078,0.3086926027776271,30.86926027776272,0.0012684953104706,0.126849531047061
46,selection,孔隙水,孔隙水2,LSTM,0.0555023992669642,0.0422897057791483,0.9690279497081796,0.9690279497081796,138,1.3100000000000025,139.38065217391303,0.0423682437152397,4.236824371523977,0.0003982073437115,0.0398207343711598
46,selection,孔隙水,孔隙水2,Transformer,0.0562949913225331,0.043896417076084,0.9681370520380692,0.9681370520380692,138,1.3100000000000025,139.38065217391303,0.0429732758187275,4.297327581872753,0.0004038938722448,0.0403893872244841
46,selection,孔隙水,孔隙水2,TCN,0.0663177449192402,0.0512130873848933,0.955781302984388,0.955781302984388,138,1.3100000000000025,139.38065217391303,0.0506242327627787,5.0624232762778725,0.0004758030894882,0.0475803089488287
46,selection,孔隙水,孔隙水2,DynamicGatedStacking,0.0510362289235187,0.036597107852528,0.9738119238666536,0.9738119238666536,138,1.3100000000000025,139.38065217391303,0.0389589533767317,3.89589533767318,0.0003661643716506,0.036616437165065
46,test,孔隙水,孔隙水2,LSTM,0.0434120263806569,0.0348922359926875,0.943880774860134,0.943880774860134,71,0.6999999999999886,139.32577464788733,0.0620171805437966,6.201718054379663,0.0003115864705606,0.0311586470560601
46,test,孔隙水,孔隙水2,Transformer,0.0421317039578121,0.0342311025901519,0.9471421374539102,0.9471421374539102,71,0.6999999999999886,139.32577464788733,0.0601881485111611,6.018814851116118,0.0003023970551341,0.0302397055134198
46,test,孔隙水,孔隙水2,TCN,0.0487374027175532,0.0403079284635231,0.9292679391187868,0.9292679391187868,71,0.6999999999999886,139.32577464788733,0.0696248610250772,6.962486102507722,0.0003498089484212,0.0349808948421248
46,test,孔隙水,孔隙水2,DynamicGatedStacking,0.0337900464490749,0.0269661220648489,0.9660007664356196,0.9660007664356196,71,0.6999999999999886,139.32577464788733,0.0482714949272507,4.827149492725074,0.0002425254518374,0.0242525451837402
46,future_holdout,孔隙水,孔隙水2,LSTM,0.0389175770160244,0.0321266305566353,0.9886296241097356,0.9886296241097356,52,1.0699999999999932,139.17000000000002,0.036371567304696,3.637156730469602,0.0002796405620178,0.0279640562017852
46,future_holdout,孔隙水,孔隙水2,Transformer,0.1387440930506421,0.1080788712322012,0.8554852287507363,0.8554852287507363,52,1.0699999999999932,139.17000000000002,0.1296673766828439,12.96673766828439,0.0009969396640845,0.0996939664084515
46,future_holdout,孔隙水,孔隙水2,TCN,0.0817423287611012,0.0672351485580423,0.9498377223764946,0.9498377223764946,52,1.0699999999999932,139.17000000000002,0.0763946997767306,7.639469977673062,0.0005873559586196,0.0587355958619682
46,future_holdout,孔隙水,孔隙水2,DynamicGatedStacking,0.0673376540018608,0.0530626181488336,0.965959243840172,0.965959243840172,52,1.0699999999999932,139.17000000000002,0.0629323869176273,6.2932386917627365,0.0004838517927848,0.0483851792784801
46,selection,孔隙水,孔隙水3,LSTM,0.0961193023730377,0.0735475768401987,0.961756828065891,0.961756828065891,138,1.7000000000000028,112.84016304347826,0.0565407661017868,5.654076610178683,0.0008518181805178,0.085181818051789
46,selection,孔隙水,孔隙水3,Transformer,0.0692113435619704,0.0537411742900784,0.9801716194234668,0.9801716194234668,138,1.7000000000000028,112.84016304347826,0.0407125550364531,4.071255503645312,0.0006133573516311,0.0613357351631109
46,selection,孔隙水,孔隙水3,TCN,0.0995227472769714,0.0800143816939008,0.9590006097498084,0.9590006097498084,138,1.7000000000000028,112.84016304347826,0.0585427925158654,5.854279251586547,0.000881979825203,0.0881979825203057
46,selection,孔隙水,孔隙水3,DynamicGatedStacking,0.0865409914246245,0.0669341939726458,0.9689989489466564,0.9689989489466564,138,1.7000000000000028,112.84016304347826,0.0509064655438967,5.090646554389672,0.0007669342997251,0.0766934299725175
46,test,孔隙水,孔隙水3,LSTM,0.0775554677944723,0.0570384636390807,0.974888580064184,0.974888580064184,71,1.460000000000008,112.86397887323945,0.0531201834208711,5.312018342087117,0.0006871587247652,0.0687158724765294
46,test,孔隙水,孔隙水3,Transformer,0.0542066722800243,0.0397170161049106,0.987732617094337,0.987732617094337,71,1.460000000000008,112.86397887323945,0.0371278577260438,3.712785772604387,0.0004802831941704,0.0480283194170438
46,test,孔隙水,孔隙水3,TCN,0.0759245527340136,0.0590611516717298,0.9759336121360588,0.9759336121360588,71,1.460000000000008,112.86397887323945,0.0520031183109679,5.2003118310968,0.000672708453946,0.0672708453946024
46,test,孔隙水,孔隙水3,DynamicGatedStacking,0.0634520635492433,0.0478934994840834,0.9831911528364248,0.9831911528364248,71,1.460000000000008,112.86397887323945,0.0434603174994815,4.346031749948152,0.000562199420778,0.0562199420778068
46,future_holdout,孔隙水,孔隙水3,LSTM,0.2946459649436319,0.2531917816366988,0.7270177088113714,0.7270177088113714,52,1.6600000000000108,112.4626923076923,0.1774975692431506,17.74975692431506,0.0026199440800998,0.2619944080099873
46,future_holdout,孔隙水,孔隙水3,Transformer,0.2705704089161658,0.2259676047572301,0.769805960238627,0.769805960238627,52,1.6600000000000108,112.4626923076923,0.162994222238653,16.299422223865307,0.0024058681449302,0.240586814493022
46,future_holdout,孔隙水,孔隙水3,TCN,0.1808273209542074,0.1359985996509096,0.8971837938368098,0.8971837938368098,52,1.6600000000000108,112.4626923076923,0.1089321210567507,10.893212105675074,0.0016078871779049,0.1607887177904943
