well,model,true_peak_count,pred_peak_count,tp,fp,fn,precision,recall,f1,detection_rate,amplitude_mae,amplitude_rmse,amplitude_mape,max_amplitude_error,mean_timing_error,std_timing_error,max_timing_error,composite_score
裂隙水1,LSTM,4,3,3,0,1,1.0,0.75,0.8571428571428571,0.75,0.03847765307961026,0.042080393491240584,0.01260190219187269,0.06165226064319995,2.6666666666666665,1.247219128924647,4.0,0.7830790821739454
裂隙水1,Transformer,4,3,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0.5,0.11276997899872754,0.1349655614963266,0.036854286781800645,0.18692275795302749,2.0,1.0,3.0,0.6522704302527491
裂隙水1,TCN,4,3,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0.5,0.3365818353529164,0.4044068038038947,0.11000650993063871,0.5607637504873537,2.5,1.5,4.0,0.6425274859713856
裂隙水1,Stacking,4,3,3,0,1,1.0,0.75,0.8571428571428571,0.75,0.1871291195408086,0.19938651118049797,0.06130240988917486,0.2796238603236816,1.6666666666666667,0.9428090415820634,3.0,0.803387634012255
